URI-Source,Source,URI-Target,Target,Levenshtein,Jaccard,Jaro-Winkler,Metric-LCS,NGram
http://www.bioknowlogy.br/resource/Antibiotic/streptomycin,streptomycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00919,Spectinomycin,0.5384615384615384,0.75,0.6659544110298157,0.3846153846153846,0.4615384340286255,0.5166666507720947
http://www.bioknowlogy.br/resource/Antibiotic/tobramycin,tobramycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00778,Roxithromycin,0.5384615384615384,0.6153846153846154,0.680128276348114,0.46153846153846156,0.5,0.6600000262260437
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin_i,cephalosporin_i,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00689,Cephaloglycin,0.5333333333333333,0.6,0.7162392735481262,0.4666666666666667,0.5,0.4615384638309479
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin_i,cephalosporin_i,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01139,Cephapirin,0.5333333333333333,0.5384615384615384,0.0,0.4666666666666667,0.46666663885116577,0.7200000286102295
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin_i,cephalosporin_i,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00091,Cyclosporine,0.5333333333333333,0.6428571428571429,0.7092592716217041,0.4,0.5333333313465118,0.6666666865348816
http://www.bioknowlogy.br/resource/Antibiotic/e_cephalosporin,e_cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00689,Cephaloglycin,0.5333333333333333,0.6,0.7162392735481262,0.4666666666666667,0.5,0.4615384638309479
http://www.bioknowlogy.br/resource/Antibiotic/e_cephalosporin,e_cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01139,Cephapirin,0.5333333333333333,0.5384615384615384,0.7777778506278992,0.4666666666666667,0.46666663885116577,0.7200000286102295
http://www.bioknowlogy.br/resource/Antibiotic/e_cephalosporin,e_cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00091,Cyclosporine,0.5333333333333333,0.6428571428571429,0.7092592716217041,0.4,0.46666663885116577,0.6666666865348816
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02081,Bis-Benzamidine,0.5333333333333333,0.5,0.694444477558136,0.4666666666666667,0.46666663885116577,0.5
http://www.bioknowlogy.br/resource/Antibiotic/n_cephalosporin,n_cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00689,Cephaloglycin,0.5333333333333333,0.6,0.7162392735481262,0.4666666666666667,0.5,0.4615384638309479
http://www.bioknowlogy.br/resource/Antibiotic/n_cephalosporin,n_cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01139,Cephapirin,0.5333333333333333,0.5384615384615384,0.7777778506278992,0.4666666666666667,0.46666663885116577,0.7200000286102295
http://www.bioknowlogy.br/resource/Antibiotic/n_cephalosporin,n_cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00091,Cyclosporine,0.5333333333333333,0.6428571428571429,0.7092592716217041,0.4,0.46666663885116577,0.6666666865348816
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04111,Balhimycin,0.5,0.5,0.7277777791023254,0.5,0.44999998807907104,0.375
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00467,Enoxacin,0.5,0.4444444444444444,0.5833333134651184,0.5,0.4375,0.6499999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01044,Gatifloxacin,0.5,0.3333333333333333,0.75,0.5,0.4583333134651184,0.5
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01155,Gemifloxacin,0.5,0.4166666666666667,0.75,0.5,0.4583333134651184,0.574999988079071
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00458,Imipramine,0.5,0.4,0.7083333134651184,0.5,0.44999998807907104,0.42500001192092896
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00709,Lamivudine,0.5,0.36363636363636365,0.7083333134651184,0.5,0.44999998807907104,0.550000011920929
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01103,Quinacrine,0.5,0.4,0.574999988079071,0.5,0.3999999761581421,0.42500001192092896
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00996,Gabapentin,0.5,0.45454545454545453,0.7333333492279053,0.4,0.44999998807907104,0.5199999809265137
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01598,Imipenem,0.5,0.4,0.7083333134651184,0.5,0.44999998807907104,0.699999988079071
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01168,Procarbazine,0.5,0.5,0.6658729910850525,0.41666666666666663,0.4583333134651184,0.699999988079071
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01764,Dalfopristin,0.5,0.35714285714285715,0.7222222685813904,0.5,0.4166666865348816,0.3777777850627899
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00746,Deferoxamine,0.5,0.5,0.7222222685813904,0.5,0.4166666865348816,0.5333333611488342
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00476,Duloxetine,0.5,0.5454545454545454,0.644444465637207,0.5,0.44999998807907104,0.6222222447395325
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01023,Felodipine,0.5,0.3333333333333333,0.6851851940155029,0.5,0.44999998807907104,0.35555556416511536
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04576,Fleroxacin,0.5,0.5,0.6851851940155029,0.5,0.44999998807907104,0.4888888895511627
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00472,Fluoxetine,0.5,0.5454545454545454,0.644444465637207,0.5,0.44999998807907104,0.6222222447395325
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01155,Gemifloxacin,0.5,0.5833333333333334,0.691798985004425,0.5,0.375,0.5111111402511597
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01137,Levofloxacin,0.5,0.5833333333333334,0.6666666865348816,0.5,0.375,0.5111111402511597
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04948,Lofexidine,0.5,0.6,0.7783069014549255,0.5,0.44999998807907104,0.7555555701255798
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00978,Lomefloxacin,0.5,0.5833333333333334,0.6666666865348816,0.5,0.4166666865348816,0.5555555820465088
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00715,Paroxetine,0.5,0.5454545454545454,0.644444465637207,0.5,0.44999998807907104,0.6222222447395325
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01405,Temafloxacin,0.5,0.5833333333333334,0.7222222685813904,0.5,0.375,0.5111111402511597
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01329,Cefoperazone,0.5,0.46153846153846156,0.6446608901023865,0.41666666666666663,0.4583333134651184,0.34545454382896423
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00257,Clotrimazole,0.5,0.42857142857142855,0.6818181872367859,0.5,0.4166666865348816,0.34545454382896423
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00746,Deferoxamine,0.5,0.6666666666666666,0.7819865345954895,0.5,0.4583333134651184,0.4545454680919647
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00933,Mesoridazine,0.5,0.42857142857142855,0.6446608901023865,0.5,0.4166666865348816,0.3636363744735718
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00834,Mifepristone,0.5,0.5384615384615384,0.756313145160675,0.5,0.4583333134651184,0.34545454382896423
http://www.bioknowlogy.br/resource/Antibiotic/ceftriaxone,ceftriaxone,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00894,Testolactone,0.5,0.46153846153846156,0.6262626051902771,0.5,0.4583333134651184,0.30909091234207153
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin_ii,cephalosporin_ii,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00689,Cephaloglycin,0.5,0.6,0.7051281929016113,0.5,0.46875,0.4615384638309479
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin_ii,cephalosporin_ii,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01139,Cephapirin,0.5,0.5384615384615384,0.0,0.5,0.4375,0.7200000286102295
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin_ii,cephalosporin_ii,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00091,Cyclosporine,0.5,0.6428571428571429,0.6967592239379883,0.4375,0.5,0.6666666865348816
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin_ii,cephalosporin_ii,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03938,Deacetoxycephalosporin-C,0.5,0.6111111111111112,0.0,0.45833333333333337,0.5,0.8125
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01614,Acepromazine,0.5,0.5384615384615384,0.7134920954704285,0.5,0.4583333134651184,0.47999998927116394
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00207,Azithromycin,0.5,0.42857142857142855,0.699999988079071,0.5,0.4583333134651184,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00290,Bleomycin,0.5,0.5,0.7555555701255798,0.4,0.44999998807907104,0.6222222447395325
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00970,Dactinomycin,0.5,0.5,0.6182539463043213,0.5,0.4583333134651184,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00199,Erythromycin,0.5,0.46153846153846156,0.644444465637207,0.5,0.4583333134651184,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02281,Formycin,0.5,0.4166666666666667,0.7083333134651184,0.5,0.44999998807907104,0.625
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00828,Fosfomycin,0.5,0.38461538461538464,0.6666666865348816,0.5,0.44999998807907104,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01109,Heparin,0.5,0.45454545454545453,0.7380952835083008,0.5,0.3999999761581421,0.3142857253551483
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01627,Lincomycin,0.5,0.45454545454545453,0.7333333492279053,0.4,0.44999998807907104,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00305,Mitomycin,0.5,0.4166666666666667,0.6851851940155029,0.5,0.44999998807907104,0.6222222447395325
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00955,Netilmicin,0.5,0.4166666666666667,0.5999999642372131,0.5,0.44999998807907104,0.3400000035762787
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03615,Ribostamycin,0.5,0.42857142857142855,0.699999988079071,0.5,0.4583333134651184,0.6000000238418579
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00759,Tetracycline,0.5,0.46153846153846156,0.7134920954704285,0.5,0.4166666865348816,0.3400000035762787
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00512,Vancomycin,0.5,0.5454545454545454,0.752380907535553,0.4,0.44999998807907104,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04404,Allosamizoline,0.5,0.4166666666666667,0.6829004287719727,0.5,0.4642857313156128,0.38181817531585693
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01163,Amdinocillin,0.5,0.5,0.6446608901023865,0.41666666666666663,0.4583333134651184,0.6000000238418579
http://www.bioknowlogy.br/resource/Antibiotic/cloxacillin,cloxacillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00453,Clomocycline,0.5,0.45454545454545453,0.6446608901023865,0.5,0.4583333134651184,0.4363636374473572
http://www.bioknowlogy.br/resource/Antibiotic/dibekacin,dibekacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01282,Carbetocin,0.5,0.5,0.699999988079071,0.5,0.44999998807907104,0.5555555820465088
http://www.bioknowlogy.br/resource/Antibiotic/dibekacin,dibekacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00328,Indomethacin,0.5,0.46153846153846156,0.7222222685813904,0.5,0.4583333134651184,0.4888888895511627
http://www.bioknowlogy.br/resource/Antibiotic/dibekacin,dibekacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01388,Mibefradil,0.5,0.4166666666666667,0.6851851940155029,0.5,0.5,0.3333333432674408
http://www.bioknowlogy.br/resource/Antibiotic/dibekacin,dibekacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00319,Piperacillin,0.5,0.4166666666666667,0.7222222685813904,0.5,0.4583333134651184,0.5555555820465088
http://www.bioknowlogy.br/resource/Antibiotic/dibekacin,dibekacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00592,Piperazine,0.5,0.3333333333333333,0.6851851940155029,0.5,0.44999998807907104,0.4888888895511627
http://www.bioknowlogy.br/resource/Antibiotic/dibekacin,dibekacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00140,Riboflavin,0.5,0.3076923076923077,0.6851851940155029,0.5,0.44999998807907104,0.3777777850627899
http://www.bioknowlogy.br/resource/Antibiotic/dibekacin,dibekacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03615,Ribostamycin,0.5,0.35714285714285715,0.7222222685813904,0.5,0.4166666865348816,0.42222222685813904
http://www.bioknowlogy.br/resource/Antibiotic/e_cephalosporin,e_cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02136,Cephalosporin Analog,0.5,0.625,0.800000011920929,0.4,0.4750000238418579,0.9230769276618958
http://www.bioknowlogy.br/resource/Antibiotic/e_penicillin,e_penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01061,Azlocillin,0.5,0.4,0.5888888835906982,0.5,0.4583333134651184,0.6600000262260437
http://www.bioknowlogy.br/resource/Antibiotic/e_penicillin,e_penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01147,Cloxacillin,0.5,0.36363636363636365,0.5707070827484131,0.5,0.4583333134651184,0.6000000238418579
http://www.bioknowlogy.br/resource/Antibiotic/e_penicillin,e_penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01000,Cyclacillin,0.5,0.4,0.6262626051902771,0.5,0.4583333134651184,0.6000000238418579
http://www.bioknowlogy.br/resource/Antibiotic/e_penicillin,e_penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00948,Mezlocillin,0.5,0.5,0.6922799944877625,0.41666666666666663,0.4583333134651184,0.6000000238418579
http://www.bioknowlogy.br/resource/Antibiotic/e_penicillin,e_penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00607,Nafcillin,0.5,0.4,0.6111111640930176,0.5,0.4583333134651184,0.6888889074325562
http://www.bioknowlogy.br/resource/Antibiotic/e_penicillin,e_penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00713,Oxacillin,0.5,0.4,0.6111111640930176,0.5,0.4583333134651184,0.7333333492279053
http://www.bioknowlogy.br/resource/Antibiotic/e_penicillin,e_penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01608,Propericiazine,0.5,0.4166666666666667,0.64682537317276,0.5,0.4642857313156128,0.4333333373069763
http://www.bioknowlogy.br/resource/Antibiotic/e_penicillin,e_penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01607,Ticarcillin,0.5,0.4,0.7398989796638489,0.41666666666666663,0.4583333134651184,0.5454545617103577
http://www.bioknowlogy.br/resource/Antibiotic/e_penicillin,e_penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01273,Varenicline,0.5,0.5,0.6922799944877625,0.41666666666666663,0.4166666865348816,0.5272727012634277
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04626,Apramycin,0.5,0.5454545454545454,0.699999988079071,0.4,0.44999998807907104,0.5555555820465088
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00945,Aspirin,0.5,0.4,0.6714286208152771,0.5,0.3500000238418579,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00290,Bleomycin,0.5,0.4166666666666667,0.6185185313224792,0.5,0.44999998807907104,0.4444444477558136
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01139,Cephapirin,0.5,0.45454545454545453,0.7333333492279053,0.4,0.3999999761581421,0.3799999952316284
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01109,Heparin,0.5,0.5,0.7380952835083008,0.5,0.44999998807907104,0.48571428656578064
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01321,Josamycin,0.5,0.5454545454545454,0.699999988079071,0.4,0.44999998807907104,0.5333333611488342
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01172,Kanamycin,0.5,0.5,0.6185185313224792,0.5,0.44999998807907104,0.4888888895511627
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00826,Natamycin,0.5,0.45454545454545453,0.6185185313224792,0.5,0.44999998807907104,0.4888888895511627
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00994,Neomycin,0.5,0.45454545454545453,0.6416666507720947,0.5,0.44999998807907104,0.5
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00955,Netilmicin,0.5,0.45454545454545453,0.752380907535553,0.4,0.44999998807907104,0.5
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04324,Ovalicin,0.5,0.36363636363636365,0.574999988079071,0.5,0.44999998807907104,0.699999988079071
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00319,Piperacillin,0.5,0.5454545454545454,0.7388889193534851,0.5,0.4583333134651184,0.41999998688697815
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03615,Ribostamycin,0.5,0.46153846153846156,0.7134920954704285,0.41666666666666663,0.4583333134651184,0.4399999976158142
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01082,Streptomycin,0.5,0.46153846153846156,0.644444465637207,0.5,0.4583333134651184,0.5
http://www.bioknowlogy.br/resource/Antibiotic/isepamicin,isepamicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00684,Tobramycin,0.5,0.38461538461538464,0.5999999642372131,0.5,0.44999998807907104,0.46000000834465027
http://www.bioknowlogy.br/resource/Antibiotic/monobactam,monobactam,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04599,Aniracetam,0.5,0.45454545454545453,0.7333333492279053,0.4,0.3999999761581421,0.5600000023841858
http://www.bioknowlogy.br/resource/Antibiotic/monobactam,monobactam,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00349,Clobazam,0.5,0.4,0.7083333134651184,0.5,0.44999998807907104,0.42500001192092896
http://www.bioknowlogy.br/resource/Antibiotic/monobactam,monobactam,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00872,Conivaptan,0.5,0.36363636363636365,0.6666666865348816,0.5,0.5,0.6200000047683716
http://www.bioknowlogy.br/resource/Antibiotic/monobactam,monobactam,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00469,Tenoxicam,0.5,0.45454545454545453,0.5518518686294556,0.5,0.3999999761581421,0.5111111402511597
http://www.bioknowlogy.br/resource/Antibiotic/n_cephalosporin,n_cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02136,Cephalosporin Analog,0.5,0.625,0.800000011920929,0.4,0.4750000238418579,0.9230769276618958
http://www.bioknowlogy.br/resource/Antibiotic/netilmicin,netilmicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00341,Cetirizine,0.5,0.4,0.7333333492279053,0.4,0.44999998807907104,0.5
http://www.bioknowlogy.br/resource/Antibiotic/netilmicin,netilmicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00970,Dactinomycin,0.5,0.45454545454545453,0.6658729910850525,0.5,0.4583333134651184,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/netilmicin,netilmicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01044,Gatifloxacin,0.5,0.4166666666666667,0.644444465637207,0.5,0.4166666865348816,0.46000000834465027
http://www.bioknowlogy.br/resource/Antibiotic/netilmicin,netilmicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01155,Gemifloxacin,0.5,0.5,0.6658729910850525,0.5,0.4166666865348816,0.36000001430511475
http://www.bioknowlogy.br/resource/Antibiotic/netilmicin,netilmicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01603,Meticillin,0.5,0.75,0.824999988079071,0.4,0.44999998807907104,0.41999998688697815
http://www.bioknowlogy.br/resource/Antibiotic/netilmicin,netilmicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00305,Mitomycin,0.5,0.5,0.644444465637207,0.5,0.44999998807907104,0.5777778029441833
http://www.bioknowlogy.br/resource/Antibiotic/netilmicin,netilmicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00826,Natamycin,0.5,0.5,0.6185185313224792,0.5,0.44999998807907104,0.5777778029441833
http://www.bioknowlogy.br/resource/Antibiotic/netilmicin,netilmicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00994,Neomycin,0.5,0.5,0.6416666507720947,0.5,0.44999998807907104,0.44999998807907104
http://www.bioknowlogy.br/resource/Antibiotic/netilmicin,netilmicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04324,Ovalicin,0.5,0.4,0.574999988079071,0.5,0.3999999761581421,0.574999988079071
http://www.bioknowlogy.br/resource/Antibiotic/netilmicin,netilmicin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03001,Peridinin,0.5,0.3,0.6185185313224792,0.5,0.44999998807907104,0.31111112236976624
http://www.bioknowlogy.br/resource/Antibiotic/penicillin,penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01152,Candicidin,0.5,0.3333333333333333,0.7333333492279053,0.4,0.3999999761581421,0.4000000059604645
http://www.bioknowlogy.br/resource/Antibiotic/penicillin,penicillin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01482,Fenethylline,0.5,0.4,0.644444465637207,0.5,0.4583333134651184,0.4399999976158142
