URI-Source,Source,URI-Target,Target,Levenshtein,Jaccard,Jaro-Winkler,Metric-LCS,NGram,Monge-Elkan
http://www.bioknowlogy.br/resource/Antibiotic/streptomycin,streptomycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00460,Verteporfin,0.4166666666666667,0.5384615384615384,0.6922799944877625,0.5,0.2916666865348816,0.4166666865348816
http://www.bioknowlogy.br/resource/Antibiotic/tobramycin,tobramycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01076,Atorvastatin,0.4166666666666667,0.46153846153846156,0.699999988079071,0.5,0.375,0.4166666865348816
http://www.bioknowlogy.br/resource/Antibiotic/tobramycin,tobramycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00291,Chlorambucil,0.4166666666666667,0.5,0.6658729910850525,0.5,0.4166666865348816,0.4166666865348816
http://www.bioknowlogy.br/resource/Antibiotic/tobramycin,tobramycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00970,Dactinomycin,0.4166666666666667,0.7272727272727273,0.6555555462837219,0.5833333333333334,0.375,0.4166666865348816
http://www.bioknowlogy.br/resource/Antibiotic/tobramycin,tobramycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01196,Estramustine,0.4166666666666667,0.42857142857142855,0.699999988079071,0.5,0.375,0.4166666865348816
http://www.bioknowlogy.br/resource/Antibiotic/tobramycin,tobramycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00931,Methacycline,0.4166666666666667,0.42857142857142855,0.644444465637207,0.5,0.3333333134651184,0.4166666865348816
http://www.bioknowlogy.br/resource/Antibiotic/tobramycin,tobramycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01668,Nanaomycin D,0.4166666666666667,0.5384615384615384,0.7134920954704285,0.5,0.375,0.5
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin,cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03450,Cephalothin Group,0.4117647058823529,0.5625,0.7191553711891174,0.47058823529411764,0.4117646813392639,0.615384578704834
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin,cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02896,Methylthioinosine,0.4117647058823529,0.5,0.6119909882545471,0.4117647058823529,0.3529411554336548,0.4117646813392639
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin_iii,cephalosporin_iii,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00567,Cephalexin,0.4117647058823529,0.5,0.7039215564727783,0.4117647058823529,0.38235294818878174,0.4117646813392639
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin_iii,cephalosporin_iii,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02010,Staurosporine,0.4117647058823529,0.5333333333333333,0.6119909882545471,0.47058823529411764,0.4117646813392639,0.4117646813392639
http://www.bioknowlogy.br/resource/Antibiotic/cephamycin,cephamycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02792,Deglucobalhimycin,0.4117647058823529,0.5333333333333333,0.46176472306251526,0.4117647058823529,0.38235294818878174,0.4117646813392639
http://www.bioknowlogy.br/resource/Antibiotic/tobramycin,tobramycin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02792,Deglucobalhimycin,0.4117647058823529,0.5,0.4647059142589569,0.47058823529411764,0.38235294818878174,0.4117646813392639
http://www.bioknowlogy.br/resource/Antibiotic/cephalosporin,cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02791,Tetraphenylphosphonium,0.4090909090909091,0.625,0.5523180365562439,0.40909090909090917,0.34090906381607056,0.40909093618392944
http://www.bioknowlogy.br/resource/Antibiotic/e_cephalosporin,e_cephalosporin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02791,Tetraphenylphosphonium,0.4090909090909091,0.5882352941176471,0.6707070469856262,0.40909090909090917,0.3636363744735718,0.40909093618392944
http://www.bioknowlogy.br/resource/Read/ZS01_A271T,ZS01_A271T,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04466,SR12813,0.4,0.25,0.6571428775787354,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Read/ZS01_A6620,ZS01_A6620,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03060,Sri-9662,0.4,0.25,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Read/ZS01_B51G3,ZS01_B51G3,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04466,SR12813,0.4,0.25,0.6571428775787354,0.4,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Read/ZS01_D8C06,ZS01_D8C06,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01725,CRA_7806,0.4,0.4166666666666667,0.550000011920929,0.4,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Read/ZS02_H12B4,ZS02_H12B4,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02258,SR11254,0.4,0.36363636363636365,0.5738095641136169,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00915,Amantadine,0.4,0.4,0.574999988079071,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01143,Amifostine,0.4,0.25,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04836,Amineptine,0.4,0.3,0.550000011920929,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01118,Amiodarone,0.4,0.36363636363636365,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00415,Ampicillin,0.4,0.4444444444444444,0.7083333134651184,0.5,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01152,Candicidin,0.4,0.5,0.7083333134651184,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01282,Carbetocin,0.4,0.3333333333333333,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00080,Daptomycin,0.4,0.45454545454545453,0.7083333134651184,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01262,Decitabine,0.4,0.4,0.6416666507720947,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03608,Diminazene,0.4,0.4444444444444444,0.574999988079071,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01084,Emedastine,0.4,0.36363636363636365,0.550000011920929,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00927,Famotidine,0.4,0.36363636363636365,0.7083333134651184,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04576,Fleroxacin,0.4,0.3333333333333333,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00452,Framycetin,0.4,0.45454545454545453,0.7083333134651184,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01780,Fusicoccin,0.4,0.3,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00798,Gentamicin,0.4,0.5555555555555556,0.7833333015441895,0.6,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01018,Guanfacine,0.4,0.4,0.574999988079071,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01767,Hemi-Babim,0.4,0.2727272727272727,0.6333333253860474,0.4,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01177,Idarubicin,0.4,0.36363636363636365,0.7083333134651184,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03467,Naringenin,0.4,0.3,0.550000011920929,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00955,Netilmicin,0.4,0.4,0.574999988079071,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00238,Nevirapine,0.4,0.2727272727272727,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00039,Palifermin,0.4,0.36363636363636365,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00487,Pefloxacin,0.4,0.3333333333333333,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00750,Prilocaine,0.4,0.36363636363636365,0.6416666507720947,0.4,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01087,Primaquine,0.4,0.36363636363636365,0.6416666507720947,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00863,Ranitidine,0.4,0.3,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00243,Ranolazine,0.4,0.2727272727272727,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01232,Saquinavir,0.4,0.2727272727272727,0.6416666507720947,0.4,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00706,Tamsulosin,0.4,0.36363636363636365,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00684,Tobramycin,0.4,0.45454545454545453,0.7083333134651184,0.5,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00385,Valrubicin,0.4,0.36363636363636365,0.7083333134651184,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/amikacin,amikacin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00512,Vancomycin,0.4,0.5555555555555556,0.6416666507720947,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/ResistenceType/bl2d_oxa1,bl2d_oxa1,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00720,Clodronate,0.4,0.2857142857142857,0.5314815044403076,0.4,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/ResistenceType/bl2d_oxa10,bl2d_oxa10,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01148,Flavoxate,0.4,0.2857142857142857,0.614814817905426,0.4,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/ResistenceType/bl2d_oxa2,bl2d_oxa2,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00720,Clodronate,0.4,0.3076923076923077,0.5314815044403076,0.4,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/ResistenceType/bl2d_oxa5,bl2d_oxa5,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00720,Clodronate,0.4,0.2857142857142857,0.5314815044403076,0.4,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/ResistenceType/bl2d_oxa9,bl2d_oxa9,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00720,Clodronate,0.4,0.2857142857142857,0.5314815044403076,0.4,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/ResistenceType/bl2e_cepa,bl2e_cepa,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00005,Etanercept,0.4,0.3333333333333333,0.614814817905426,0.4,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/ResistenceType/bl3_sim,bl3_sim,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00099,Filgrastim,0.4,0.3333333333333333,0.6571428775787354,0.4,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00284,Acarbose,0.4,0.45454545454545453,0.7083333134651184,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00210,Adapalene,0.4,0.36363636363636365,0.699999988079071,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00543,Amoxapine,0.4,0.4166666666666667,0.5314815044403076,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00572,Atropine,0.4,0.3333333333333333,0.550000011920929,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04115,Berberine,0.4,0.4,0.6851851940155029,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01489,Camazepam,0.4,0.4,0.6185185313224792,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB04657,Carboxin,0.4,0.3333333333333333,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00148,Creatine,0.4,0.36363636363636365,0.6416666507720947,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00801,Halazepam,0.4,0.36363636363636365,0.6185185313224792,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00159,Icosapent,0.4,0.4166666666666667,0.6851851940155029,0.5,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00186,Lorazepam,0.4,0.45454545454545453,0.644444465637207,0.4,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00408,Loxapine,0.4,0.3333333333333333,0.550000011920929,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00844,Nalbuphine,0.4,0.38461538461538464,0.5999999642372131,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB03467,Naringenin,0.4,0.36363636363636365,0.5166666507720947,0.4,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00334,Olanzapine,0.4,0.3333333333333333,0.5333333611488342,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01588,Prazepam,0.4,0.5,0.6722221970558167,0.4,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB02859,Soraphen A,0.4,0.38461538461538464,0.5999999642372131,0.5,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00323,Tolcapone,0.4,0.45454545454545453,0.6185185313224792,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/carbapenem,carbapenem,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00682,Warfarin,0.4,0.2727272727272727,0.6333333253860474,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00511,Acetyldigitoxin,0.4,0.5384615384615384,0.5629630088806152,0.4,0.3333333134651184,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01143,Amifostine,0.4,0.5454545454545454,0.699999988079071,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00381,Amlodipine,0.4,0.3076923076923077,0.614814817905426,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01061,Azlocillin,0.4,0.36363636363636365,0.6185185313224792,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01445,Bufotenine,0.4,0.6,0.5888888835906982,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01066,Cefditoren,0.4,0.5454545454545454,0.699999988079071,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00923,Ceforanide,0.4,0.4166666666666667,0.6185185313224792,0.4,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00493,Cefotaxime,0.4,0.5454545454545454,0.699999988079071,0.5,0.3999999761581421,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01415,Ceftibuten,0.4,0.45454545454545453,0.6185185313224792,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01112,Cefuroxime,0.4,0.4166666666666667,0.6851851940155029,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00341,Cetirizine,0.4,0.36363636363636365,0.6185185313224792,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00927,Famotidine,0.4,0.4166666666666667,0.6185185313224792,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00828,Fosfomycin,0.4,0.4166666666666667,0.5314815044403076,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00798,Gentamicin,0.4,0.45454545454545453,0.6185185313224792,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01094,Hesperetin,0.4,0.3333333333333333,0.5314815044403076,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00739,Hetacillin,0.4,0.45454545454545453,0.644444465637207,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00702,Icodextrin,0.4,0.6363636363636364,0.7306877970695496,0.6,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00602,Ivermectin,0.4,0.4166666666666667,0.5314815044403076,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00650,Leucovorin,0.4,0.4166666666666667,0.6185185313224792,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00358,Mefloquine,0.4,0.4166666666666667,0.6851851940155029,0.5,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00454,Meperidine,0.4,0.25,0.614814817905426,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01603,Meticillin,0.4,0.5,0.699999988079071,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01336,Metocurine,0.4,0.5454545454545454,0.644444465637207,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00379,Mexiletine,0.4,0.5,0.7555555701255798,0.6,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00955,Netilmicin,0.4,0.45454545454545453,0.6185185313224792,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01115,Nifedipine,0.4,0.36363636363636365,0.6185185313224792,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00393,Nimodipine,0.4,0.3333333333333333,0.5314815044403076,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB01051,Novobiocin,0.4,0.36363636363636365,0.614814817905426,0.4,0.3500000238418579,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00914,Phenformin,0.4,0.4166666666666667,0.6851851940155029,0.5,0.30000001192092896,0.3999999761581421
http://www.bioknowlogy.br/resource/Antibiotic/cefoxitin,cefoxitin,http://wifo5-04.informatik.uni-mannheim.de/drugbank/resource/drugs/DB00481,Raloxifene,0.4,0.5454545454545454,0.5518518686294556,0.4,0.3500000238418579,0.3999999761581421
